device,country,topic,category,sub_category,raw_messages,raw_users,raw_conversations,index,date
desktop,840,Personalized Holiday Gifts,Retail & Consumer Products,Sporting Goods,487,282,302,302,2025-12-02
desktop,840,Giveaway Product Sourcing,Retail & Consumer Products,Sporting Goods,386,287,302,302,2025-12-02
desktop,840,Promotional Campaign Aggregator,Retail & Consumer Products,Sporting Goods,349,280,295,295,2025-12-02
desktop,840,E-commerce Merchandising Tools,Retail & Consumer Products,Sporting Goods,371,256,280,280,2025-12-02
desktop,840,Branded Seasonal Gifts,Retail & Consumer Products,Sporting Goods,414,252,278,278,2025-12-02
desktop,840,Personalized Holiday Decor,Retail & Consumer Products,Sporting Goods,378,253,274,274,2025-12-02
desktop,840,Custom Branded Seasonal Gifts,Retail & Consumer Products,Sporting Goods,388,239,264,264,2025-12-02
desktop,840,Personalized Gift Kits,Retail & Consumer Products,Sporting Goods,416,252,263,263,2025-12-02
desktop,840,E-commerce Content Generation,Retail & Consumer Products,Sporting Goods,347,245,263,263,2025-12-02
desktop,840,Custom Bling Apparel,Retail & Consumer Products,Sporting Goods,366,233,258,258,2025-12-02
desktop,840,Product Image Creation,Retail & Consumer Products,Sporting Goods,332,235,255,255,2025-12-02
desktop,840,Promotional Offers Platform,Retail & Consumer Products,Sporting Goods,337,244,255,255,2025-12-02
desktop,840,Promotional Offers Aggregation,Retail & Consumer Products,Sporting Goods,304,232,242,242,2025-12-02
desktop,840,Bonus & Promotion Listings,Retail & Consumer Products,Sporting Goods,326,230,242,242,2025-12-02
desktop,840,Season's Greetings Packages,Retail & Consumer Products,Sporting Goods,333,225,240,240,2025-12-02
desktop,840,Gifting Solutions,Retail & Consumer Products,Sporting Goods,349,229,236,236,2025-12-02
desktop,840,Personalized Images,Retail & Consumer Products,Sporting Goods,273,211,228,228,2025-12-02
desktop,840,Discount & Coupon Aggregation,Retail & Consumer Products,Sporting Goods,283,211,223,223,2025-12-02
desktop,840,Promotional Offer Curation,Retail & Consumer Products,Sporting Goods,291,213,222,222,2025-12-02
desktop,840,E-commerce Tools & Resources,Retail & Consumer Products,Sporting Goods,296,211,222,222,2025-12-02
desktop,840,Retail Promotions Aggregator,Retail & Consumer Products,Sporting Goods,289,211,222,222,2025-12-02
desktop,840,Promotional Deals Aggregation,Retail & Consumer Products,Sporting Goods,271,208,219,219,2025-12-02
desktop,840,Personalized Word Art,Retail & Consumer Products,Sporting Goods,279,208,218,218,2025-12-02
desktop,840,Promo Code Aggregator,Retail & Consumer Products,Sporting Goods,278,203,217,217,2025-12-02
desktop,840,Personalized Gift Boxes,Retail & Consumer Products,Sporting Goods,335,204,216,216,2025-12-02
desktop,840,Custom Branded Giveaways,Retail & Consumer Products,Sporting Goods,272,201,213,213,2025-12-02
desktop,840,Digital Coupons & Deals,Retail & Consumer Products,Sporting Goods,278,199,211,211,2025-12-02
desktop,840,all,Technology,Healthcare Technology,12014,5047,6441,6441,2025-12-05
desktop,840,Go-to-Market (GTM) Intelligence Platform,Technology,Healthcare Technology,409,286,312,312,2025-12-05
desktop,840,Data-Driven Transformation Consulting,Technology,Healthcare Technology,427,235,273,273,2025-12-05
desktop,840,Data Analytics & AI Consulting,Technology,Healthcare Technology,389,239,266,266,2025-12-05
desktop,840,Data-Driven Growth Consulting,Technology,Healthcare Technology,364,237,262,262,2025-12-05
desktop,840,Customer 360 Analytics,Technology,Healthcare Technology,329,219,247,247,2025-12-05
desktop,840,Data and AI Consulting,Technology,Healthcare Technology,343,219,241,241,2025-12-05
desktop,840,DataOps Consulting,Technology,Healthcare Technology,327,208,233,233,2025-12-05
desktop,840,Data Analytics & Business Intelligence Consulting,Technology,Healthcare Technology,334,205,232,232,2025-12-05
desktop,840,Product-Led Growth Consulting,Technology,Healthcare Technology,306,213,231,231,2025-12-05
desktop,840,SaaS Business Insights,Technology,Healthcare Technology,277,205,224,224,2025-12-05
desktop,840,Responsible AI Consulting,Technology,Healthcare Technology,329,202,222,222,2025-12-05
desktop,840,Data Tracking & Analytics Consulting,Technology,Healthcare Technology,321,193,222,222,2025-12-05
desktop,840,SaaS Growth Consulting,Technology,Healthcare Technology,267,202,218,218,2025-12-05
desktop,840,Klaviyo Consulting,Technology,Healthcare Technology,264,202,214,214,2025-12-05
desktop,840,Data Enablement Consulting,Technology,Healthcare Technology,291,194,214,214,2025-12-05
desktop,840,Patient-Centered Care Consulting,Technology,Healthcare Technology,394,185,210,210,2025-12-05
desktop,840,Customer 360 Solutions,Technology,Healthcare Technology,292,187,208,208,2025-12-05
desktop,840,MarTech & AdTech Consulting,Technology,Healthcare Technology,291,179,203,203,2025-12-05
desktop,840,AI-Powered Analytics Consulting,Technology,Healthcare Technology,284,187,201,201,2025-12-05
desktop,840,Business Intelligence Tools Integration,Technology,Healthcare Technology,315,179,201,201,2025-12-05
desktop,840,CRM & Martech Consulting,Technology,Healthcare Technology,282,176,199,199,2025-12-05
desktop,840,Marketing Analytics & Dashboards,Technology,Healthcare Technology,266,173,199,199,2025-12-05
desktop,840,Data-Driven Marketing Consulting,Technology,Healthcare Technology,309,170,197,197,2025-12-05
desktop,840,Embedded Analytics Consulting,Technology,Healthcare Technology,281,173,196,196,2025-12-05
desktop,840,Sales & Marketing Automation Consulting,Technology,Healthcare Technology,270,168,187,187,2025-12-05
desktop,840,Go-to-Market Analytics,Technology,Healthcare Technology,237,167,186,186,2025-12-05
desktop,840,Salesforce Data Cloud Consulting,Technology,Healthcare Technology,261,166,185,185,2025-12-05
desktop,840,Customer Data Infrastructure (CDI),Technology,Healthcare Technology,266,163,184,184,2025-12-05
desktop,840,Salesforce Integration Consulting,Technology,Healthcare Technology,260,164,184,184,2025-12-05
desktop,840,all,Travel & Hospitality,Event Services,8369,3976,4700,4700,2025-12-06
desktop,840,Digital Planners & Templates,Travel & Hospitality,Event Services,507,334,369,369,2025-12-06
desktop,840,Marketing Tools & Templates,Travel & Hospitality,Event Services,439,286,320,320,2025-12-06
desktop,840,Interactive Brochure Creation,Travel & Hospitality,Event Services,446,297,317,317,2025-12-06
desktop,840,Custom Planners & Agendas,Travel & Hospitality,Event Services,434,273,293,293,2025-12-06
desktop,840,Customizable Digital Templates,Travel & Hospitality,Event Services,314,219,237,237,2025-12-06
desktop,840,Landing Page Builder,Travel & Hospitality,Event Services,369,204,228,228,2025-12-06
desktop,840,Digital Planners & Agendas,Travel & Hospitality,Event Services,344,206,222,222,2025-12-06
desktop,840,AI Landing Page Builder,Travel & Hospitality,Event Services,291,193,212,212,2025-12-06
desktop,840,AI Template Generator,Travel & Hospitality,Event Services,258,187,209,209,2025-12-06
desktop,840,Event Landing Page Builder,Travel & Hospitality,Event Services,305,188,208,208,2025-12-06
desktop,840,Webflow Templates,Travel & Hospitality,Event Services,318,185,202,202,2025-12-06
desktop,840,Creative Presentation Templates,Travel & Hospitality,Event Services,282,183,196,196,2025-12-06
desktop,840,Flyer Maker,Travel & Hospitality,Event Services,245,186,188,188,2025-12-06
desktop,840,Funnel Builder,Travel & Hospitality,Event Services,300,168,188,188,2025-12-06
desktop,840,E-commerce Template Builder,Travel & Hospitality,Event Services,269,167,187,187,2025-12-06
desktop,840,Customizable Templates,Travel & Hospitality,Event Services,251,167,186,186,2025-12-06
desktop,840,Document Preparation Assistance,Travel & Hospitality,Event Services,225,177,182,182,2025-12-06
desktop,840,Mobile Landing Page Builder,Travel & Hospitality,Event Services,258,165,182,182,2025-12-06
desktop,840,Funnel Templates,Travel & Hospitality,Event Services,266,156,181,181,2025-12-06
desktop,840,Website & Funnel Builder,Travel & Hospitality,Event Services,247,159,178,178,2025-12-06
desktop,840,Engagement Invitations,Travel & Hospitality,Event Services,279,174,177,177,2025-12-06
desktop,840,Lead Generation for Service Providers,Travel & Hospitality,Event Services,258,162,175,175,2025-12-06
desktop,840,Templates & Tools,Travel & Hospitality,Event Services,225,158,175,175,2025-12-06
desktop,840,Online Business Launch Consulting,Travel & Hospitality,Event Services,248,163,175,175,2025-12-06
desktop,840,Prompt Engineering Services,Travel & Hospitality,Event Services,234,163,174,174,2025-12-06
desktop,840,Klaviyo Consulting,Travel & Hospitality,Event Services,234,161,174,174,2025-12-06
desktop,840,Canva Templates,Travel & Hospitality,Event Services,227,163,172,172,2025-12-06
desktop,840,Social Media Templates,Travel & Hospitality,Event Services,222,158,170,170,2025-12-06
desktop,840,Mockup Generator,Travel & Hospitality,Event Services,207,155,167,167,2025-12-06
desktop,840,all,Retail & Consumer Products,all,92893,20115,32813,32813,2025-12-06
desktop,840,all,Technology,General Technology and Services,14719,6728,8634,8634,2025-12-02
desktop,840,Go-to-Market (GTM) Intelligence Platform,Technology,General Technology and Services,1325,769,933,933,2025-12-02
desktop,840,Product-Led Growth Consulting,Technology,General Technology and Services,1094,637,739,739,2025-12-02
desktop,840,Agentic AI Consulting,Technology,General Technology and Services,994,558,648,648,2025-12-02
desktop,840,ChatGPT Consulting,Technology,General Technology and Services,784,549,605,605,2025-12-02
desktop,840,Data-Driven Growth Consulting,Technology,General Technology and Services,831,500,581,581,2025-12-02
desktop,840,SaaS Product Launch Consulting,Technology,General Technology and Services,782,497,560,560,2025-12-02
desktop,840,CRM & Martech Consulting,Technology,General Technology and Services,772,448,544,544,2025-12-02
desktop,840,Klaviyo Consulting,Technology,General Technology and Services,726,477,542,542,2025-12-02
desktop,840,Account-Based Marketing (ABM) Consulting,Technology,General Technology and Services,753,464,534,534,2025-12-02
desktop,840,SaaS Growth Consulting,Technology,General Technology and Services,672,430,482,482,2025-12-02
desktop,840,Generative AI Consulting,Technology,General Technology and Services,691,418,481,481,2025-12-02
desktop,840,Conversational AI Consulting,Technology,General Technology and Services,637,423,472,472,2025-12-02
desktop,840,AI for Sales & Marketing Consulting,Technology,General Technology and Services,623,377,452,452,2025-12-02
desktop,840,Go-to-Market Analytics,Technology,General Technology and Services,588,365,445,445,2025-12-02
desktop,840,Data-Driven Marketing Consulting,Technology,General Technology and Services,616,359,442,442,2025-12-02
desktop,840,Multi-channel Outreach Automation,Technology,General Technology and Services,572,388,436,436,2025-12-02
desktop,840,Business Consulting for Creatives,Technology,General Technology and Services,592,407,434,434,2025-12-02
desktop,840,Lead Nurturing Consulting,Technology,General Technology and Services,565,383,424,424,2025-12-02
desktop,840,AI-powered Sales & Marketing Automation,Technology,General Technology and Services,604,355,422,422,2025-12-02
desktop,840,Account Based Marketing Consulting,Technology,General Technology and Services,567,373,415,415,2025-12-02
desktop,840,AI Marketing Assistant,Technology,General Technology and Services,535,362,412,412,2025-12-02
desktop,840,Product-Market Fit Consulting,Technology,General Technology and Services,553,363,403,403,2025-12-02
desktop,840,Omni-Channel Lead Generation,Technology,General Technology and Services,502,343,398,398,2025-12-02
desktop,840,Data Tracking & Analytics Consulting,Technology,General Technology and Services,550,333,394,394,2025-12-02
desktop,840,Business Scaling Coaching,Technology,General Technology and Services,543,362,393,393,2025-12-02
desktop,840,Account-Based Marketing (ABM) Services,Technology,General Technology and Services,500,330,388,388,2025-12-02
desktop,840,MarTech & AdTech Consulting,Technology,General Technology and Services,521,319,385,385,2025-12-02
desktop,840,Sales Development Representative (SDR) Services,Technology,General Technology and Services,494,340,379,379,2025-12-02
desktop,840,Data Analytics & AI Consulting,Technology,General Technology and Services,581,334,379,379,2025-12-02
desktop,840,all,Technology,IT Services and Support,9536,4023,4853,4853,2025-12-07
desktop,840,CV/Resume Writing Assistance,Technology,IT Services and Support,344,241,254,254,2025-12-07
desktop,840,AI-Powered Resume Builder,Technology,IT Services and Support,315,222,234,234,2025-12-07
desktop,840,Resume & ES Writing,Technology,IT Services and Support,294,211,220,220,2025-12-07
desktop,840,Resume & Cover Letter Assistance,Technology,IT Services and Support,289,211,220,220,2025-12-07
desktop,840,Resume & CV Building,Technology,IT Services and Support,296,195,209,209,2025-12-07
desktop,840,AI Resume Review,Technology,IT Services and Support,281,194,204,204,2025-12-07
desktop,840,Smartsheet Implementation Services,Technology,IT Services and Support,280,189,200,200,2025-12-07
desktop,840,Resume & CV Builder,Technology,IT Services and Support,273,186,197,197,2025-12-07
desktop,840,Resume and Cover Letter Builder,Technology,IT Services and Support,248,177,187,187,2025-12-07
desktop,840,CV/Resume Preparation,Technology,IT Services and Support,254,174,185,185,2025-12-07
desktop,840,CV/Resume Optimization,Technology,IT Services and Support,257,172,183,183,2025-12-07
desktop,840,Resume & LinkedIn Optimization,Technology,IT Services and Support,251,170,179,179,2025-12-07
desktop,840,Resume & Cover Letter Coaching,Technology,IT Services and Support,234,168,176,176,2025-12-07
desktop,840,Resume & Cover Letter Advice,Technology,IT Services and Support,226,165,174,174,2025-12-07
desktop,840,CV Assistance,Technology,IT Services and Support,223,160,169,169,2025-12-07
desktop,840,Product-Led Growth Consulting,Technology,IT Services and Support,290,147,168,168,2025-12-07
desktop,840,Resume & Portfolio Review,Technology,IT Services and Support,226,157,165,165,2025-12-07
desktop,840,ATS Resume Optimization,Technology,IT Services and Support,223,156,164,164,2025-12-07
desktop,840,SaaS Growth Consulting,Technology,IT Services and Support,254,148,163,163,2025-12-07
desktop,840,Agentic AI Consulting,Technology,IT Services and Support,244,150,163,163,2025-12-07
desktop,840,Resume/CV Builder,Technology,IT Services and Support,222,152,160,160,2025-12-07
desktop,840,Document Preparation Assistance,Technology,IT Services and Support,178,156,157,157,2025-12-07
desktop,840,Cover Letter Builder,Technology,IT Services and Support,205,150,157,157,2025-12-07
desktop,840,CV Writing Assistance,Technology,IT Services and Support,205,149,157,157,2025-12-07
desktop,840,SaaS Product Launch Consulting,Technology,IT Services and Support,245,146,156,156,2025-12-07
desktop,840,Resume & CV Services,Technology,IT Services and Support,217,147,156,156,2025-12-07
desktop,840,Resume Writing & Optimization,Technology,IT Services and Support,207,147,155,155,2025-12-07
desktop,840,Resume Building Assistance,Technology,IT Services and Support,201,147,155,155,2025-12-07
desktop,840,Resume & Portfolio Building,Technology,IT Services and Support,218,144,154,154,2025-12-07
desktop,840,all,Technology,Industrial Manufacturing and Robotics,7533,3885,4480,4480,2025-12-01
